chr,loc,snpid
Chr1,291667955,Chr1_291667955
Chr1,291669513,Chr1_291669513
Chr1,291669590,Chr1_291669590
Chr1,291825758,Chr1_291825758
Chr1,291831611,Chr1_291831611
Chr1,291831679,Chr1_291831679
Chr1,291831775,Chr1_291831775
Chr1,291831799,Chr1_291831799
Chr1,291831832,Chr1_291831832
Chr1,291831909,Chr1_291831909
Chr1,291832817,Chr1_291832817
Chr1,291832957,Chr1_291832957
Chr1,291835385,Chr1_291835385
Chr1,2967479,Chr1_2967479
Chr1,291865959,Chr1_291865959
Chr1,291865979,Chr1_291865979
Chr1,292041631,Chr1_292041631
Chr1,292041711,Chr1_292041711
Chr1,292041987,Chr1_292041987
Chr1,292042356,Chr1_292042356
Chr1,292042466,Chr1_292042466
Chr1,292042506,Chr1_292042506
Chr1,292042515,Chr1_292042515
Chr1,292042877,Chr1_292042877
Chr1,292042943,Chr1_292042943
Chr1,292042967,Chr1_292042967
Chr1,292043527,Chr1_292043527
Chr1,292043535,Chr1_292043535
Chr1,292043658,Chr1_292043658
Chr1,292043727,Chr1_292043727
Chr1,292043865,Chr1_292043865
Chr1,292044715,Chr1_292044715
Chr1,292044861,Chr1_292044861
Chr1,292045058,Chr1_292045058
Chr1,292049616,Chr1_292049616
Chr1,292050350,Chr1_292050350
Chr1,292050438,Chr1_292050438
Chr1,292051366,Chr1_292051366
Chr1,292052366,Chr1_292052366
Chr1,292052482,Chr1_292052482
Chr1,292052606,Chr1_292052606
Chr1,292052639,Chr1_292052639
Chr1,292052843,Chr1_292052843
Chr1,292054255,Chr1_292054255
Chr1,292054420,Chr1_292054420
Chr1,292054447,Chr1_292054447
Chr1,292162409,Chr1_292162409
Chr1,292166309,Chr1_292166309
Chr1,292173909,Chr1_292173909
Chr1,292175929,Chr1_292175929
Chr1,2971549,Chr1_2971549
Chr1,2971579,Chr1_2971579
Chr1,2971621,Chr1_2971621
Chr1,292295753,Chr1_292295753
Chr1,292295796,Chr1_292295796
Chr1,292295805,Chr1_292295805
Chr1,292295825,Chr1_292295825
Chr1,292295896,Chr1_292295896
Chr1,292296742,Chr1_292296742
Chr1,292331344,Chr1_292331344
Chr1,292331392,Chr1_292331392
Chr1,292331405,Chr1_292331405
Chr1,292331537,Chr1_292331537
Chr1,292332102,Chr1_292332102
Chr1,292332123,Chr1_292332123
Chr1,292332162,Chr1_292332162
Chr1,292332308,Chr1_292332308
Chr1,292376770,Chr1_292376770
Chr1,292464293,Chr1_292464293
Chr1,292476626,Chr1_292476626
Chr1,292476864,Chr1_292476864
Chr1,292477281,Chr1_292477281
Chr1,292477477,Chr1_292477477
Chr1,292477500,Chr1_292477500
Chr1,292477981,Chr1_292477981
Chr1,292478088,Chr1_292478088
Chr1,292478090,Chr1_292478090
Chr1,292478546,Chr1_292478546
Chr1,292479132,Chr1_292479132
Chr1,292480389,Chr1_292480389
Chr1,292483087,Chr1_292483087
Chr1,292520892,Chr1_292520892
Chr1,292520965,Chr1_292520965
Chr1,292521056,Chr1_292521056
Chr1,292521167,Chr1_292521167
Chr1,292632884,Chr1_292632884
Chr1,292629453,Chr1_292629453
Chr1,292628717,Chr1_292628717
Chr1,292626861,Chr1_292626861
Chr1,292626649,Chr1_292626649
Chr1,292626512,Chr1_292626512
Chr1,292626159,Chr1_292626159
Chr1,292616928,Chr1_292616928
Chr1,292616848,Chr1_292616848
Chr1,292616801,Chr1_292616801
Chr1,292616784,Chr1_292616784
Chr1,292616578,Chr1_292616578
Chr1,292615645,Chr1_292615645
Chr1,292613620,Chr1_292613620
Chr1,292613111,Chr1_292613111
Chr1,292613021,Chr1_292613021
Chr1,292612903,Chr1_292612903
Chr1,292612870,Chr1_292612870
Chr1,292612818,Chr1_292612818
Chr1,2976392,Chr1_2976392
Chr1,292764875,Chr1_292764875
Chr1,292775970,Chr1_292775970
Chr1,292776122,Chr1_292776122
Chr1,292776389,Chr1_292776389
Chr1,292776594,Chr1_292776594
Chr1,292776977,Chr1_292776977
Chr1,292778084,Chr1_292778084
Chr1,292778253,Chr1_292778253
Chr1,2976741,Chr1_2976741
Chr1,292816592,Chr1_292816592
Chr1,292816664,Chr1_292816664
Chr1,2977150,Chr1_2977150
Chr1,292893143,Chr1_292893143
Chr1,292893286,Chr1_292893286
Chr1,292893342,Chr1_292893342
Chr1,292893363,Chr1_292893363
Chr1,292893467,Chr1_292893467
Chr1,292893738,Chr1_292893738
Chr1,292904353,Chr1_292904353
Chr1,292904541,Chr1_292904541
Chr1,292904668,Chr1_292904668
Chr1,292904677,Chr1_292904677
Chr1,292904732,Chr1_292904732
Chr1,292904800,Chr1_292904800
Chr1,292905201,Chr1_292905201
Chr1,292905296,Chr1_292905296
Chr1,292905312,Chr1_292905312
Chr1,292905351,Chr1_292905351
Chr1,292905418,Chr1_292905418
Chr1,292905589,Chr1_292905589
Chr1,292905631,Chr1_292905631
Chr1,292905665,Chr1_292905665
Chr1,292906051,Chr1_292906051
Chr1,292906117,Chr1_292906117
Chr1,292906547,Chr1_292906547
Chr1,292906570,Chr1_292906570
Chr1,292906837,Chr1_292906837
Chr1,292908405,Chr1_292908405
Chr1,292908424,Chr1_292908424
Chr1,292908576,Chr1_292908576
Chr1,292908621,Chr1_292908621
Chr1,292909063,Chr1_292909063
Chr1,292909064,Chr1_292909064
Chr1,292912143,Chr1_292912143
Chr1,293010117,Chr1_293010117
Chr1,293010392,Chr1_293010392
Chr1,293010455,Chr1_293010455
Chr1,293010580,Chr1_293010580
Chr1,293010630,Chr1_293010630
Chr1,293010663,Chr1_293010663
Chr1,293010666,Chr1_293010666
Chr1,293098254,Chr1_293098254
Chr1,293098498,Chr1_293098498
Chr1,293101562,Chr1_293101562
Chr1,293101971,Chr1_293101971
Chr1,293102032,Chr1_293102032
Chr1,293102460,Chr1_293102460
Chr1,293192114,Chr1_293192114
Chr1,293192899,Chr1_293192899
Chr1,293193167,Chr1_293193167
Chr1,29002297,Chr1_29002297
Chr1,29002373,Chr1_29002373
Chr1,293282198,Chr1_293282198
Chr1,293282381,Chr1_293282381
Chr1,293282459,Chr1_293282459
Chr1,293292679,Chr1_293292679
Chr1,293292718,Chr1_293292718
Chr1,293312360,Chr1_293312360
Chr1,293313610,Chr1_293313610
Chr1,293313663,Chr1_293313663
Chr1,293403471,Chr1_293403471
Chr1,293408216,Chr1_293408216
Chr1,293447643,Chr1_293447643
Chr1,293616863,Chr1_293616863
Chr1,293621035,Chr1_293621035
Chr1,293621059,Chr1_293621059
Chr1,29047245,Chr1_29047245
Chr1,29051691,Chr1_29051691
Chr1,294118430,Chr1_294118430
Chr1,294118437,Chr1_294118437
Chr1,294118661,Chr1_294118661
Chr1,294118684,Chr1_294118684
Chr1,294118892,Chr1_294118892
Chr1,294118935,Chr1_294118935
Chr1,294118992,Chr1_294118992
Chr1,294119019,Chr1_294119019
Chr1,294119085,Chr1_294119085
Chr1,294119121,Chr1_294119121
Chr1,294119256,Chr1_294119256
Chr1,294119356,Chr1_294119356
Chr1,294119358,Chr1_294119358
Chr1,294119382,Chr1_294119382
Chr1,294119432,Chr1_294119432
Chr1,294119492,Chr1_294119492
Chr1,294119494,Chr1_294119494
Chr1,294119496,Chr1_294119496
Chr1,294119538,Chr1_294119538
Chr1,294122949,Chr1_294122949
Chr1,294124539,Chr1_294124539
Chr1,294124696,Chr1_294124696
Chr1,294124702,Chr1_294124702
Chr1,294127404,Chr1_294127404
Chr1,294127532,Chr1_294127532
Chr1,294127606,Chr1_294127606
Chr1,294127621,Chr1_294127621
Chr1,294248135,Chr1_294248135
Chr1,294248361,Chr1_294248361
Chr1,294248656,Chr1_294248656
Chr1,294248758,Chr1_294248758
Chr1,294248855,Chr1_294248855
Chr1,294249747,Chr1_294249747
Chr1,294249795,Chr1_294249795
Chr1,294249904,Chr1_294249904
Chr1,294250084,Chr1_294250084
Chr1,294250152,Chr1_294250152
Chr1,294250170,Chr1_294250170
Chr1,294250463,Chr1_294250463
Chr1,294253168,Chr1_294253168
Chr1,294253829,Chr1_294253829
Chr1,294254310,Chr1_294254310
Chr1,294254362,Chr1_294254362
Chr1,294314618,Chr1_294314618
Chr1,2990119,Chr1_2990119
Chr1,294453606,Chr1_294453606
Chr1,294453672,Chr1_294453672
Chr1,294453686,Chr1_294453686
Chr1,294453699,Chr1_294453699
Chr1,294453747,Chr1_294453747
Chr1,294458441,Chr1_294458441
Chr1,294460474,Chr1_294460474
Chr1,294460552,Chr1_294460552
Chr1,294460642,Chr1_294460642
Chr1,294460941,Chr1_294460941
Chr1,294460942,Chr1_294460942
Chr1,294461036,Chr1_294461036
Chr1,294461203,Chr1_294461203
Chr1,294501228,Chr1_294501228
Chr1,294501602,Chr1_294501602
Chr1,294503332,Chr1_294503332
Chr1,294503547,Chr1_294503547
Chr1,294503551,Chr1_294503551
Chr1,294503570,Chr1_294503570
Chr1,294613509,Chr1_294613509
Chr1,294614489,Chr1_294614489
Chr1,294614613,Chr1_294614613
Chr1,294614967,Chr1_294614967
Chr1,294615003,Chr1_294615003
Chr1,294615094,Chr1_294615094
Chr1,294615124,Chr1_294615124
Chr1,294615529,Chr1_294615529
Chr1,294615593,Chr1_294615593
Chr1,294615836,Chr1_294615836
Chr1,294615897,Chr1_294615897
Chr1,294617157,Chr1_294617157
Chr1,294619570,Chr1_294619570
Chr1,294632122,Chr1_294632122
Chr1,294632608,Chr1_294632608
Chr1,294633578,Chr1_294633578
Chr1,2993128,Chr1_2993128
Chr1,294635061,Chr1_294635061
Chr1,294635064,Chr1_294635064
Chr1,294635099,Chr1_294635099
Chr1,294635188,Chr1_294635188
Chr1,294635206,Chr1_294635206
Chr1,294635293,Chr1_294635293
Chr1,294635302,Chr1_294635302
Chr1,294635384,Chr1_294635384
Chr1,29125980,Chr1_29125980
Chr1,294665731,Chr1_294665731
Chr1,29126673,Chr1_29126673
Chr1,294667644,Chr1_294667644
Chr1,294668008,Chr1_294668008
Chr1,29126763,Chr1_29126763
Chr1,29126991,Chr1_29126991
Chr1,29127072,Chr1_29127072
Chr1,29127174,Chr1_29127174
Chr1,29127199,Chr1_29127199
Chr1,29127231,Chr1_29127231
Chr1,294676130,Chr1_294676130
Chr1,294676198,Chr1_294676198
Chr1,294676215,Chr1_294676215
Chr1,294676420,Chr1_294676420
Chr1,294676717,Chr1_294676717
Chr1,294676879,Chr1_294676879
Chr1,294677101,Chr1_294677101
Chr1,294680060,Chr1_294680060
Chr1,294730031,Chr1_294730031
Chr1,294730715,Chr1_294730715
Chr1,294731029,Chr1_294731029
Chr1,294731494,Chr1_294731494
Chr1,294731597,Chr1_294731597
Chr1,294742309,Chr1_294742309
Chr1,294742686,Chr1_294742686
Chr1,294871198,Chr1_294871198
Chr1,294871328,Chr1_294871328
Chr1,294977660,Chr1_294977660
Chr1,294982268,Chr1_294982268
Chr1,294982272,Chr1_294982272
Chr1,294982318,Chr1_294982318
Chr1,294982358,Chr1_294982358
Chr1,294982385,Chr1_294982385
Chr1,294982641,Chr1_294982641
Chr1,294985841,Chr1_294985841
Chr1,294987856,Chr1_294987856
Chr1,294987960,Chr1_294987960
Chr1,294991578,Chr1_294991578
Chr1,294992724,Chr1_294992724
Chr1,294997988,Chr1_294997988
Chr1,294998944,Chr1_294998944
Chr1,295000946,Chr1_295000946
Chr1,295001650,Chr1_295001650
Chr1,295013003,Chr1_295013003
Chr1,295014352,Chr1_295014352
Chr1,295014579,Chr1_295014579
Chr1,29164756,Chr1_29164756
Chr1,29165056,Chr1_29165056
Chr1,29165059,Chr1_29165059
Chr1,29165096,Chr1_29165096
Chr1,29165247,Chr1_29165247
Chr1,29165754,Chr1_29165754
Chr1,29165838,Chr1_29165838
Chr1,29171411,Chr1_29171411
Chr1,295100743,Chr1_295100743
Chr1,295100822,Chr1_295100822
Chr1,295103076,Chr1_295103076
Chr1,295104115,Chr1_295104115
Chr1,295104326,Chr1_295104326
Chr1,295104788,Chr1_295104788
Chr1,29180385,Chr1_29180385
Chr1,29180418,Chr1_29180418
Chr1,295274353,Chr1_295274353
Chr1,295274613,Chr1_295274613
Chr1,295274792,Chr1_295274792
Chr1,295274802,Chr1_295274802
Chr1,295274813,Chr1_295274813
Chr1,295274844,Chr1_295274844
Chr1,295274970,Chr1_295274970
Chr1,295314030,Chr1_295314030
Chr1,295314033,Chr1_295314033
Chr1,295314953,Chr1_295314953
Chr1,295315357,Chr1_295315357
Chr1,295315826,Chr1_295315826
Chr1,295316294,Chr1_295316294
Chr1,295316585,Chr1_295316585
Chr1,295328298,Chr1_295328298
Chr1,295328493,Chr1_295328493
Chr1,295328587,Chr1_295328587
Chr1,295329894,Chr1_295329894
Chr1,295333195,Chr1_295333195
Chr1,295335099,Chr1_295335099
Chr1,295335113,Chr1_295335113
Chr1,295335241,Chr1_295335241
Chr1,295336234,Chr1_295336234
Chr1,295472280,Chr1_295472280
Chr1,295472316,Chr1_295472316
Chr1,295475998,Chr1_295475998
Chr1,295480650,Chr1_295480650
Chr1,295480759,Chr1_295480759
Chr1,295585736,Chr1_295585736
Chr1,295588211,Chr1_295588211
Chr1,295588790,Chr1_295588790
Chr1,295589921,Chr1_295589921
Chr1,295589927,Chr1_295589927
Chr1,295590189,Chr1_295590189
Chr1,295590908,Chr1_295590908
Chr1,295591697,Chr1_295591697
Chr1,295591942,Chr1_295591942
Chr1,295592181,Chr1_295592181
Chr1,295593657,Chr1_295593657
Chr1,295595669,Chr1_295595669
Chr1,295600147,Chr1_295600147
Chr1,295600156,Chr1_295600156
Chr1,295601227,Chr1_295601227
Chr1,295602056,Chr1_295602056
Chr1,295602061,Chr1_295602061
Chr1,295602134,Chr1_295602134
Chr1,295602168,Chr1_295602168
Chr1,295602879,Chr1_295602879
Chr1,295607356,Chr1_295607356
Chr1,295607402,Chr1_295607402
Chr1,295612967,Chr1_295612967
Chr1,295613029,Chr1_295613029
Chr1,295613047,Chr1_295613047
Chr1,295615229,Chr1_295615229
Chr1,295615430,Chr1_295615430
Chr1,295616671,Chr1_295616671
Chr1,295618215,Chr1_295618215
Chr1,295619699,Chr1_295619699
Chr1,295620329,Chr1_295620329
Chr1,295620362,Chr1_295620362
Chr1,295620482,Chr1_295620482
Chr1,295620613,Chr1_295620613
Chr1,295620754,Chr1_295620754
Chr1,295620824,Chr1_295620824
Chr1,295621706,Chr1_295621706
Chr1,295621757,Chr1_295621757
Chr1,295635560,Chr1_295635560
Chr1,295635602,Chr1_295635602
Chr1,295635632,Chr1_295635632
Chr1,295636245,Chr1_295636245
Chr1,295684849,Chr1_295684849
Chr1,295684913,Chr1_295684913
Chr1,295685033,Chr1_295685033
Chr1,295685874,Chr1_295685874
Chr1,295685886,Chr1_295685886
Chr1,295685997,Chr1_295685997
Chr1,295686090,Chr1_295686090
Chr1,295686240,Chr1_295686240
Chr1,295686314,Chr1_295686314
Chr1,295686421,Chr1_295686421
Chr1,295686532,Chr1_295686532
Chr1,295686581,Chr1_295686581
Chr1,295686664,Chr1_295686664
Chr1,295707265,Chr1_295707265
Chr1,295707274,Chr1_295707274
Chr1,295707311,Chr1_295707311
Chr1,295707346,Chr1_295707346
Chr1,295710085,Chr1_295710085
Chr1,295710217,Chr1_295710217
Chr1,295713309,Chr1_295713309
Chr1,295713386,Chr1_295713386
Chr1,295713389,Chr1_295713389
Chr1,295713428,Chr1_295713428
Chr1,295713550,Chr1_295713550
Chr1,295713666,Chr1_295713666
Chr1,295714867,Chr1_295714867
Chr1,295715430,Chr1_295715430
Chr1,295715440,Chr1_295715440
Chr1,295715497,Chr1_295715497
Chr1,295716098,Chr1_295716098
Chr1,295751102,Chr1_295751102
Chr1,295751257,Chr1_295751257
Chr1,295751295,Chr1_295751295
Chr1,295753808,Chr1_295753808
Chr1,295760111,Chr1_295760111
Chr1,295760241,Chr1_295760241
Chr1,295769886,Chr1_295769886
Chr1,295770228,Chr1_295770228
Chr1,295771456,Chr1_295771456
Chr1,295771500,Chr1_295771500
Chr1,295771545,Chr1_295771545
Chr1,295771590,Chr1_295771590
Chr1,295771768,Chr1_295771768
Chr1,295771794,Chr1_295771794
Chr1,295779784,Chr1_295779784
Chr1,295779794,Chr1_295779794
Chr1,295779937,Chr1_295779937
Chr1,295780955,Chr1_295780955
Chr1,295791060,Chr1_295791060
Chr1,295791086,Chr1_295791086
Chr1,295791772,Chr1_295791772
Chr1,29235973,Chr1_29235973
Chr1,295877422,Chr1_295877422
Chr1,295877447,Chr1_295877447
Chr1,295923405,Chr1_295923405
Chr1,295923594,Chr1_295923594
Chr1,295924185,Chr1_295924185
Chr1,295948793,Chr1_295948793
Chr1,295948814,Chr1_295948814
Chr1,295949054,Chr1_295949054
Chr1,295996890,Chr1_295996890
Chr1,295996955,Chr1_295996955
Chr1,295996960,Chr1_295996960
Chr1,295996981,Chr1_295996981
Chr1,295996992,Chr1_295996992
Chr1,295997006,Chr1_295997006
Chr1,295997571,Chr1_295997571
Chr1,295997587,Chr1_295997587
Chr1,295997992,Chr1_295997992
Chr1,295998266,Chr1_295998266
Chr1,295998483,Chr1_295998483
Chr1,295998528,Chr1_295998528
Chr1,295998635,Chr1_295998635
Chr1,295998671,Chr1_295998671
Chr1,295998752,Chr1_295998752
Chr1,295998820,Chr1_295998820
Chr1,296028843,Chr1_296028843
Chr1,296030111,Chr1_296030111
Chr1,296072220,Chr1_296072220
Chr1,296072400,Chr1_296072400
Chr1,296073758,Chr1_296073758
Chr1,296073975,Chr1_296073975
Chr1,296074631,Chr1_296074631
Chr1,296075091,Chr1_296075091
Chr1,296076835,Chr1_296076835
Chr1,296077743,Chr1_296077743
Chr1,296176083,Chr1_296176083
Chr1,296176583,Chr1_296176583
Chr1,296177366,Chr1_296177366
Chr1,296177439,Chr1_296177439
Chr1,296177449,Chr1_296177449
Chr1,296177849,Chr1_296177849
Chr1,296178073,Chr1_296178073
Chr1,296178097,Chr1_296178097
Chr1,296178163,Chr1_296178163
Chr1,296178443,Chr1_296178443
Chr1,296178736,Chr1_296178736
Chr1,296181690,Chr1_296181690
Chr1,296183539,Chr1_296183539
Chr1,296183561,Chr1_296183561
Chr1,296303933,Chr1_296303933
Chr1,296303994,Chr1_296303994
Chr1,296303999,Chr1_296303999
Chr1,296304169,Chr1_296304169
Chr1,296304237,Chr1_296304237
Chr1,296304357,Chr1_296304357
Chr1,296362920,Chr1_296362920
Chr1,296362990,Chr1_296362990
Chr1,296364170,Chr1_296364170
Chr1,296364246,Chr1_296364246
Chr1,296364350,Chr1_296364350
Chr1,296366071,Chr1_296366071
Chr1,296437252,Chr1_296437252
Chr1,296437263,Chr1_296437263
Chr1,296437337,Chr1_296437337
Chr1,296437364,Chr1_296437364
Chr1,296437448,Chr1_296437448
Chr1,296437598,Chr1_296437598
Chr1,296437781,Chr1_296437781
Chr1,296440068,Chr1_296440068
Chr1,296440309,Chr1_296440309
Chr1,296440417,Chr1_296440417
Chr1,296440802,Chr1_296440802
Chr1,296459015,Chr1_296459015
Chr1,296459078,Chr1_296459078
Chr1,296460612,Chr1_296460612
Chr1,296461333,Chr1_296461333
Chr1,296461490,Chr1_296461490
Chr1,296462291,Chr1_296462291
Chr1,296462292,Chr1_296462292
Chr1,296464529,Chr1_296464529
Chr1,296464607,Chr1_296464607
Chr1,296464628,Chr1_296464628
Chr1,296464720,Chr1_296464720
Chr1,296464871,Chr1_296464871
Chr1,296465280,Chr1_296465280
Chr1,296466664,Chr1_296466664
Chr1,296469920,Chr1_296469920
Chr1,296471877,Chr1_296471877
Chr1,296485768,Chr1_296485768
Chr1,296485830,Chr1_296485830
Chr1,296485867,Chr1_296485867
Chr1,296490182,Chr1_296490182
Chr1,296490233,Chr1_296490233
Chr1,296490315,Chr1_296490315
Chr1,296490434,Chr1_296490434
Chr1,296490733,Chr1_296490733
Chr1,296750628,Chr1_296750628
Chr1,296750664,Chr1_296750664
Chr1,296750935,Chr1_296750935
Chr1,296751550,Chr1_296751550
Chr1,296754896,Chr1_296754896
Chr1,296754951,Chr1_296754951
Chr1,296755107,Chr1_296755107
Chr1,296755232,Chr1_296755232
Chr1,296865609,Chr1_296865609
Chr1,296865744,Chr1_296865744
Chr1,296865927,Chr1_296865927
Chr1,296870106,Chr1_296870106
Chr1,296870411,Chr1_296870411
Chr1,296871011,Chr1_296871011
Chr1,296871030,Chr1_296871030
Chr1,29407204,Chr1_29407204
Chr1,297039798,Chr1_297039798
Chr1,297043340,Chr1_297043340
Chr1,297045635,Chr1_297045635
Chr1,297047399,Chr1_297047399
Chr1,297047418,Chr1_297047418
Chr1,297047608,Chr1_297047608
Chr1,297047651,Chr1_297047651
Chr1,297047697,Chr1_297047697
Chr1,297050238,Chr1_297050238
Chr1,297050596,Chr1_297050596
Chr1,297050811,Chr1_297050811
Chr1,297061093,Chr1_297061093
Chr1,297066016,Chr1_297066016
Chr1,297066112,Chr1_297066112
Chr1,297071610,Chr1_297071610
Chr1,297072173,Chr1_297072173
Chr1,297072270,Chr1_297072270
Chr1,29412044,Chr1_29412044
Chr1,29412248,Chr1_29412248
Chr1,297171639,Chr1_297171639
Chr1,297171667,Chr1_297171667
Chr1,297171758,Chr1_297171758
Chr1,297171911,Chr1_297171911
Chr1,297177872,Chr1_297177872
Chr1,297178014,Chr1_297178014
Chr1,297178179,Chr1_297178179
Chr1,297179829,Chr1_297179829
Chr1,297179925,Chr1_297179925
Chr1,297180155,Chr1_297180155
Chr1,297180210,Chr1_297180210
Chr1,297185035,Chr1_297185035
Chr1,297185757,Chr1_297185757
Chr1,297243032,Chr1_297243032
Chr1,297243056,Chr1_297243056
Chr1,297243176,Chr1_297243176
Chr1,297243188,Chr1_297243188
Chr1,297243216,Chr1_297243216
Chr1,297243257,Chr1_297243257
Chr1,297243281,Chr1_297243281
Chr1,297301221,Chr1_297301221
Chr1,297382408,Chr1_297382408
Chr1,297382499,Chr1_297382499
Chr1,297382603,Chr1_297382603
Chr1,297382717,Chr1_297382717
Chr1,297382817,Chr1_297382817
Chr1,297382932,Chr1_297382932
Chr1,297383016,Chr1_297383016
Chr1,297383134,Chr1_297383134
Chr1,297383214,Chr1_297383214
Chr1,297383267,Chr1_297383267
Chr1,297383286,Chr1_297383286
Chr1,297384394,Chr1_297384394
Chr1,297384729,Chr1_297384729
Chr1,297385280,Chr1_297385280
Chr1,297385520,Chr1_297385520
Chr1,297385670,Chr1_297385670
Chr1,297385871,Chr1_297385871
Chr1,297445185,Chr1_297445185
Chr1,297445314,Chr1_297445314
Chr1,297445419,Chr1_297445419
Chr1,297445989,Chr1_297445989
Chr1,297446427,Chr1_297446427
Chr1,297446436,Chr1_297446436
Chr1,297446470,Chr1_297446470
Chr1,297446656,Chr1_297446656
Chr1,297473724,Chr1_297473724
Chr1,297474097,Chr1_297474097
Chr1,29450606,Chr1_29450606
Chr1,29451159,Chr1_29451159
Chr1,29451288,Chr1_29451288
Chr1,29451468,Chr1_29451468
Chr1,29451753,Chr1_29451753
Chr1,29451837,Chr1_29451837
Chr1,29451862,Chr1_29451862
Chr1,29452017,Chr1_29452017
Chr1,29452062,Chr1_29452062
Chr1,29452161,Chr1_29452161
Chr1,29452185,Chr1_29452185
Chr1,29452293,Chr1_29452293
Chr1,29452340,Chr1_29452340
Chr1,29452683,Chr1_29452683
Chr1,29452704,Chr1_29452704
Chr1,29452738,Chr1_29452738
Chr1,29452749,Chr1_29452749
Chr1,297593562,Chr1_297593562
Chr1,297595351,Chr1_297595351
Chr1,297595404,Chr1_297595404
Chr1,297596027,Chr1_297596027
Chr1,297596190,Chr1_297596190
Chr1,297596350,Chr1_297596350
Chr1,297602084,Chr1_297602084
Chr1,297602728,Chr1_297602728
Chr1,297602841,Chr1_297602841
Chr1,297602954,Chr1_297602954
Chr1,297603031,Chr1_297603031
Chr1,297603070,Chr1_297603070
Chr1,297603282,Chr1_297603282
Chr1,297603515,Chr1_297603515
Chr1,297604989,Chr1_297604989
Chr1,297605283,Chr1_297605283
Chr1,297605362,Chr1_297605362
Chr1,297605525,Chr1_297605525
Chr1,297605593,Chr1_297605593
Chr1,297608916,Chr1_297608916
Chr1,297616533,Chr1_297616533
Chr1,297620672,Chr1_297620672
Chr1,297620784,Chr1_297620784
Chr1,297620885,Chr1_297620885
Chr1,297620905,Chr1_297620905
Chr1,297620954,Chr1_297620954
Chr1,297621023,Chr1_297621023
Chr1,297621184,Chr1_297621184
Chr1,297659155,Chr1_297659155
Chr1,297670357,Chr1_297670357
Chr1,297744379,Chr1_297744379
Chr1,297744643,Chr1_297744643
Chr1,297744786,Chr1_297744786
Chr1,297745057,Chr1_297745057
Chr1,297745128,Chr1_297745128
Chr1,297745184,Chr1_297745184
Chr1,297745467,Chr1_297745467
Chr1,297745616,Chr1_297745616
Chr1,297745733,Chr1_297745733
Chr1,297747897,Chr1_297747897
Chr1,297748056,Chr1_297748056
Chr1,297759835,Chr1_297759835
Chr1,297761372,Chr1_297761372
Chr1,297762340,Chr1_297762340
Chr1,297762445,Chr1_297762445
Chr1,297799798,Chr1_297799798
Chr1,297801555,Chr1_297801555
Chr1,297863614,Chr1_297863614
Chr1,297865515,Chr1_297865515
Chr1,297869946,Chr1_297869946
Chr1,297870373,Chr1_297870373
Chr1,297870378,Chr1_297870378
Chr1,297871358,Chr1_297871358
Chr1,297871591,Chr1_297871591
Chr1,297871665,Chr1_297871665
Chr1,297871775,Chr1_297871775
Chr1,297871806,Chr1_297871806
Chr1,297871842,Chr1_297871842
Chr1,297872257,Chr1_297872257
Chr1,297873053,Chr1_297873053
Chr1,297873901,Chr1_297873901
Chr1,297874364,Chr1_297874364
Chr1,297874401,Chr1_297874401
Chr1,297875086,Chr1_297875086
Chr1,297875971,Chr1_297875971
Chr1,297876039,Chr1_297876039
Chr1,297876104,Chr1_297876104
Chr1,297877097,Chr1_297877097
Chr1,297877191,Chr1_297877191
Chr1,297877207,Chr1_297877207
Chr1,297877320,Chr1_297877320
Chr1,297882838,Chr1_297882838
Chr1,297926819,Chr1_297926819
Chr1,297934504,Chr1_297934504
Chr1,297939335,Chr1_297939335
Chr1,297939445,Chr1_297939445
Chr1,297939697,Chr1_297939697
Chr1,298062536,Chr1_298062536
Chr1,298062459,Chr1_298062459
Chr1,298062458,Chr1_298062458
Chr1,298062446,Chr1_298062446
Chr1,298062251,Chr1_298062251
Chr1,298062089,Chr1_298062089
Chr1,298062040,Chr1_298062040
